Date & Time,Source IP,Destination IP,Source MAC,Destination MAC,Protocol,Flags,Src Port,Dst Port,Length,Class
27-02-2020 11:34,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,60394,502,64,Normal
27-02-2020 11:34,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,60394,40,Normal
27-02-2020 11:34,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,60394,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,S,59170,20000,48,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,A,59170,20000,40,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,67,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,64,Normal
27-02-2020 11:34,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,60394,225,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,63,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,64,Normal
27-02-2020 11:36,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,A,60394,502,40,Normal
27-02-2020 11:36,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AP,502,60394,51,Normal
27-02-2020 11:42,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,ICMP,0,0,0,60,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,ICMP,0,0,0,60,Normal
27-02-2020 11:43,192.168.0.122,192.168.0.21,00:25:97:00:a6:37,20:47:47:87:d4:96,ICMP,0,0,0,60,Normal
27-02-2020 11:43,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,ICMP,0,0,0,60,Normal
27-02-2020 18:40,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,ICMP,0,0,0,60,Normal
27-02-2020 18:40,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,ICMP,0,0,0,60,Normal
27-02-2020 11:45,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,Modbus,AP,60394,502,52,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,TCP,S,65086,44818,52,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,TCP,A,65086,44818,40,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,68,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,128,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,113,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,107,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,101,Normal
27-02-2020 11:56,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,104,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,94,Normal
27-02-2020 11:56,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,64,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,TCP,AR,44818,65086,40,Normal
27-02-2020 12:06,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,TCP,AS,44818,49328,48,Normal
27-02-2020 12:06,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,49328,68,Normal
27-02-2020 12:06,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,49328,110,Normal
27-02-2020 12:09,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,60394,51,Normal
27-02-2020 12:33,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,50,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,ASF,64327,20000,70,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,SEC,52920,20000,52,Normal
27-02-2020 15:24,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AR,60394,502,40,Normal
27-02-2020 15:24,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AR,502,60394,40,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,AR,64327,20000,40,Normal
27-02-2020 15:24,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,SEC,61201,502,52,Normal
27-02-2020 15:24,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AS,502,61201,44,Normal
27-02-2020 18:40,192.168.0.22,192.168.0.20,08:00:27:e6:e5:59,00:90:e8:5e:d1:66,ICMP,0,0,0,60,Normal
27-02-2020 18:40,192.168.0.20,192.168.0.22,00:90:e8:5e:d1:66,08:00:27:e6:e5:59,ICMP,0,0,0,60,Normal
28-02-2020 14:40,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,AF,60403,20000,40,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,SEC,53080,102,52,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,SEC,53085,502,52,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,SEC,53086,502,52,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AS,502,53085,44,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,53085,502,40,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,53085,502,52,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,53085,40,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,53085,51,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,53085,59,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AF,53085,502,40,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AF,502,53085,40,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,53080,102,71,Normal
28-02-2020 14:41,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,53080,66,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,53080,102,40,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,53086,502,52,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,53086,502,40,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,53080,102,73,Normal
28-02-2020 14:41,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,Modbus,AP,102,53080,101,Normal
28-02-2020 14:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,53080,102,47,Normal
28-02-2020 14:41,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,A,102,53080,40,Normal
28-02-2020 14:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AS,102,53197,44,Normal
28-02-2020 14:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,53197,102,62,Normal
28-02-2020 14:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,53197,62,Normal
28-02-2020 14:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,Modbus,AP,53197,102,65,Normal
28-02-2020 14:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,Modbus,AP,102,53197,67,Normal
28-02-2020 14:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,A,102,53197,41,Normal
28-02-2020 14:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,53197,102,41,Normal
28-02-2020 14:45,192.168.0.122,192.168.0.21,00:25:97:00:a6:37,20:47:47:87:d4:96,Modbus,AP,502,53086,53,Normal
28-02-2020 14:45,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,Modbus,AP,53549,502,52,Normal
28-02-2020 14:45,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,53549,51,Normal
28-02-2020 14:45,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,Modbus,AP,53086,502,52,Normal
29-02-2020 11:14,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,50264,502,100,Normal
29-02-2020 11:14,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AR,54277,502,40,Normal
29-02-2020 11:15,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AF,53197,102,40,Normal
29-02-2020 11:15,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AF,102,53197,40,Normal
29-02-2020 11:15,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AR,102,53197,40,Normal
29-02-2020 11:15,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,R,102,53197,40,Normal
29-02-2020 11:15,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,63964,102,79,Normal
29-02-2020 11:15,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,63964,73,Normal
29-02-2020 11:20,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AR,64306,502,40,Normal
29-02-2020 13:27,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AF,54489,502,40,Normal
29-02-2020 16:05,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,R,502,64486,40,Normal
02-03-2020 11:56,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,APF,59301,502,52,Normal
03-03-2020 12:07,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AR,502,58520,40,Normal
05-03-2020 13:28,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,49987,502,55,Normal
05-03-2020 13:28,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,49987,52,Normal
05-03-2020 13:28,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,49990,59,Normal
05-03-2020 13:33,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,DNP3,AP,502,50544,51,Normal
05-03-2020 13:51,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,DNP3,AP,49930,502,52,Normal
05-03-2020 14:09,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,TCP,A,20000,49935,40,Normal
05-03-2020 15:47,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,49935,20000,84,Normal
07-03-2020 12:59,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,AP,50877,502,52,Normal
07-03-2020 12:59,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,50877,502,52,Normal
07-03-2020 12:59,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,TCP,AP,502,50877,51,Normal
07-03-2020 12:59,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AR,49926,102,40,Normal
07-03-2020 13:00,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,TCP,AP,502,50877,69,Normal
07-03-2020 13:10,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,Modbus,AP,502,50877,51,Normal
07-03-2020 13:55,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,51168,66,Normal
17-03-2020 13:51,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,55484,502,76,Normal
17-03-2020 13:51,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,65211,49,Normal
17-03-2020 13:51,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AP,502,55484,49,Normal
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,55520,502,52,Normal
17-03-2020 13:59,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,S,55520,502,48,Normal
17-03-2020 14:08,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,51200,49,Normal
27-02-2020 11:42,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,ICMP,0,0,0,60,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.22,192.168.0.20,08:00:27:e6:e5:59,00:90:e8:5e:d1:66,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.20,192.168.0.22,00:90:e8:5e:d1:66,08:00:27:e6:e5:59,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.22,192.168.0.2,08:00:27:e6:e5:59,00:1c:06:1c:69:e4,ICMP,0,0,0,60,Normal
27-02-2020 11:42,192.168.0.2,192.168.0.22,00:1c:06:1c:69:e4,08:00:27:e6:e5:59,ICMP,0,0,0,60,Normal
27-02-2020 11:43,192.168.0.122,192.168.0.22,00:25:97:00:a6:37,08:00:27:e6:e5:59,ICMP,0,0,0,60,Normal
27-02-2020 11:43,192.168.0.22,192.168.0.122,08:00:27:e6:e5:59,00:25:97:00:a6:37,ICMP,0,0,0,60,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,67,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,64,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,63,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,64,Normal
27-02-2020 12:33,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,50,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,ASF,64327,20000,70,Normal
05-03-2020 13:33,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,DNP3,AP,502,50544,51,Normal
05-03-2020 13:51,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,DNP3,AP,49930,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,67,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,64,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,63,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,64,Normal
27-02-2020 12:33,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,50,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,ASF,64327,20000,70,Normal
05-03-2020 13:33,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,DNP3,AP,502,50544,51,Normal
05-03-2020 13:51,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,DNP3,AP,49930,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,67,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,64,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,63,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,64,Normal
27-02-2020 12:33,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,50,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,ASF,64327,20000,70,Normal
05-03-2020 13:33,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,DNP3,AP,502,50544,51,Normal
05-03-2020 13:51,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,DNP3,AP,49930,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,67,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,AP,59170,20000,64,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,63,Normal
27-02-2020 11:35,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,64,Normal
27-02-2020 12:33,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,DNP3,AP,20000,59170,50,Normal
27-02-2020 15:24,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,DNP3,ASF,64327,20000,70,Normal
05-03-2020 13:33,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,DNP3,AP,502,50544,51,Normal
05-03-2020 13:51,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,DNP3,AP,49930,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,59170,20000,62,Normal
27-02-2020 11:34,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,60394,225,Normal
27-02-2020 11:45,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,Modbus,AP,60394,502,52,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,68,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,128,Normal
27-02-2020 11:55,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,113,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,107,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,101,Normal
27-02-2020 11:56,192.168.0.22,192.168.0.5,08:00:27:e6:e5:59,00:1d:9c:a1:89:a4,Modbus,AP,65086,44818,104,Normal
27-02-2020 11:56,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,65086,94,Normal
27-02-2020 12:06,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,49328,68,Normal
27-02-2020 12:06,192.168.0.5,192.168.0.22,00:1d:9c:a1:89:a4,08:00:27:e6:e5:59,Modbus,AP,44818,49328,110,Normal
27-02-2020 12:09,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,60394,51,Normal
28-02-2020 14:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,53085,59,Normal
28-02-2020 14:41,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,Modbus,AP,102,53080,101,Normal
28-02-2020 14:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,Modbus,AP,53197,102,65,Normal
28-02-2020 14:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,Modbus,AP,102,53197,67,Normal
28-02-2020 14:45,192.168.0.122,192.168.0.21,00:25:97:00:a6:37,20:47:47:87:d4:96,Modbus,AP,502,53086,53,Normal
28-02-2020 14:45,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,Modbus,AP,53549,502,52,Normal
28-02-2020 14:45,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,53549,51,Normal
28-02-2020 14:45,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,Modbus,AP,53086,502,52,Normal
05-03-2020 15:47,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,49935,20000,84,Normal
07-03-2020 12:59,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,Modbus,AP,50877,502,52,Normal
07-03-2020 13:10,192.168.0.5,192.168.0.21,00:1d:9c:a1:89:a4,20:47:47:87:d4:96,Modbus,AP,502,50877,51,Normal
27-02-2020 11:34,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,60394,502,64,Normal
27-02-2020 11:34,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,60394,40,Normal
27-02-2020 11:34,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,60394,502,52,Normal
27-02-2020 11:34,192.168.0.21,192.168.0.5,20:47:47:87:d4:96,00:1d:9c:a1:89:a4,TCP,S,59170,20000,48,Normal
